aa,3.05,2.057,0
aa,5.331,1.953,1
aa,5.331,2.205,2
aa,5.331,1.927,3
aa,5.331,2.362,4
aa,5.331,2.138,5
aa,5.331,2.463,6
aa,5.331,1.939,7
aa,5.331,1.408,8
aa,5.331,2.2,9
aa,5.331,2.269,10
aa,5.331,1.957,11
aa,5.331,2.107,12
aa,5.331,2.024,13
aa,5.331,2.105,14
aa,5.331,2.079,15
aa,5.331,2.407,16
aa,5.331,2.246,17
aa,5.682,2.314,18
aa,5.682,2.195,19
aa,5.682,2.107,20
aa,5.853,2.846,21
aa,5.853,2.238,22
aa,6.384,2.489,23
aa,6.384,2.166,24
aa,6.384,2.284,25
aa,6.384,2.415,26
aa,6.79,2.419,27
aa,6.79,2.149,28
aa,6.79,2.712,29
aa,7.139,2.434,30
aa,7.148,3.187,31
aa,7.148,2.778,32
aa,7.148,2.291,33
aa,7.148,2.155,34
aa,7.148,2.853,35
aa,7.625,2.77,36
aa,7.625,2.673,37
aa,7.625,2.903,38
aa,7.625,2.938,39
aa,7.625,2.963,40
aa,7.625,2.163,41
aa,7.625,2.867,42
aa,7.625,2.501,43
aa,7.625,2.282,44
aa,7.625,3.035,45
aa,7.625,2.203,46
aa,7.625,2.844,47
aa,7.625,2.983,48
aa,7.625,3.112,49
aa,7.625,1.897,50
aa,9.312,2.562,51
aa,9.312,3.47,52
aa,9.312,2.342,53
aa,9.312,3.554,54
aa,9.312,3.133,55
aa,9.312,2.88,56
aa,9.312,3.285,57
aa,9.312,2.616,58
aa,9.312,2.715,59
aa,9.312,2.43,60
aa,9.312,2.122,61
aa,9.312,2.21,62
aa,9.312,2.833,63
aa,10.442,2.98,64
aa,10.442,2.407,65
aa,10.442,3.086,66
aa,10.442,3.013,67
aa,10.442,2.979,68
aa,10.442,2.306,69
aa,10.442,3.106,70
aa,10.442,2.633,71
aa,10.442,3.314,72
aa,10.442,3.457,73
aa,10.442,2.598,74
aa,10.442,2.888,75
aa,10.442,3.044,76
aa,10.442,3.471,77
aa,10.442,3.727,78
aa,10.442,3.288,79
aa,10.442,3.515,80
aa,10.442,2.579,81
aa,10.442,2.893,82
aa,10.442,2.94,83
aa,10.442,3.22,84
aa,10.442,3.042,85
aa,10.442,2.706,86
aa,10.442,2.682,87
aa,10.442,2.478,88
aa,10.442,2.032,89
aa,10.442,2.377,90
aa,10.442,3.026,91
aa,10.442,2.853,92
aa,10.442,2.658,93
aa,10.442,2.469,94
aa,10.442,2.088,95
aa,10.442,2.794,96
aa,10.442,3.029,97
aa,10.442,3.045,98
aa,10.579,3.217,99
aa,4.464,2.212,0
aa,4.464,2.394,1
aa,4.464,1.888,2
aa,4.519,2.078,3
aa,4.519,2.334,4
aa,7.114,2.294,5
aa,7.114,2.177,6
aa,7.114,2.691,7
aa,7.114,1.923,8
aa,7.114,2.213,9
aa,7.114,2.271,10
aa,7.114,2.999,11
aa,7.114,2.558,12
aa,7.114,2.328,13
aa,7.114,2.214,14
aa,7.114,2.685,15
aa,7.114,2.497,16
aa,7.114,2.901,17
aa,7.114,2.086,18
aa,7.114,2.063,19
aa,7.114,2.279,20
aa,7.114,2.594,21
aa,7.114,2.213,22
aa,7.405,2.933,23
aa,7.405,2.134,24
aa,7.405,2.325,25
aa,7.405,2.28,26
aa,7.405,2.268,27
aa,7.405,2.401,28
aa,7.405,2.674,29
aa,7.405,1.838,30
aa,7.405,2.068,31
aa,7.405,2.336,32
aa,7.405,2.056,33
aa,9.035,3.064,34
aa,9.035,2.229,35
aa,9.035,2.228,36
aa,9.035,2.397,37
aa,9.035,3.529,38
aa,9.035,2.666,39
aa,9.035,3.073,40
aa,9.035,2.604,41
aa,9.035,2.508,42
aa,9.035,2.398,43
aa,9.035,2.328,44
aa,9.035,2.314,45
aa,9.035,2.238,46
aa,9.596,2.825,47
aa,9.596,2.663,48
aa,9.895,3.045,49
aa,9.895,2.506,50
aa,9.895,2.798,51
aa,9.895,2.422,52
aa,9.895,2.862,53
aa,9.895,2.955,54
aa,9.895,2.746,55
aa,9.895,3.101,56
aa,10.185,3.133,57
aa,10.185,2.507,58
aa,10.185,2.653,59
aa,10.185,3.585,60
aa,10.185,4.098,61
aa,10.185,3.862,62
aa,10.185,2.723,63
aa,10.185,3.715,64
