aa,3.253,2.004,0
aa,3.253,2.08,1
aa,3.253,2.108,2
aa,4.248,2.179,3
aa,4.248,2.141,4
aa,4.248,2.425,5
aa,4.248,2.337,6
aa,4.248,2.33,7
aa,4.717,2.399,8
aa,4.717,2.417,9
aa,4.729,2.574,10
aa,4.729,2.362,11
aa,4.729,2.713,12
aa,6.274,2.844,13
aa,6.274,2.41,14
aa,6.344,2.584,15
aa,6.344,2.726,16
aa,6.344,2.714,17
aa,7.181,3.01,18
aa,7.181,2.388,19
aa,7.181,2.28,20
aa,7.181,2.658,21
aa,7.181,2.748,22
aa,7.42,2.782,23
aa,7.42,3.409,24
aa,7.42,2.959,25
aa,7.42,3.409,26
aa,7.42,3.177,27
aa,7.42,3.018,28
aa,7.42,3.311,29
aa,7.42,3.215,30
aa,7.441,4.138,31
aa,7.441,2.688,32
aa,7.441,2.83,33
aa,7.441,2.825,34
aa,7.441,3.17,35
aa,7.509,3.144,36
aa,7.509,2.883,37
aa,7.509,2.86,38
aa,7.509,3.037,39
aa,7.525,4.158,40
aa,7.525,3.34,41
aa,7.525,2.827,42
aa,7.525,2.806,43
aa,7.525,3.518,44
aa,7.525,3.142,45
aa,7.525,3.224,46
aa,7.525,3.325,47
aa,9.255,4.117,48
aa,9.255,3.559,49
aa,9.255,3.999,50
aa,9.255,4.013,51
aa,9.814,2.647,52
aa,9.814,3.926,53
aa,9.814,3.427,54
aa,9.814,4.94,55
aa,9.814,2.743,56
aa,9.814,2.885,57
aa,9.814,3.081,58
aa,9.814,3.981,59
aa,9.814,3.637,60
aa,9.814,3.679,61
aa,9.814,3.953,62
aa,9.814,4.198,63
aa,9.814,2.992,64
aa,9.814,4.236,65
aa,9.814,2.962,66
aa,9.814,3.402,67
aa,9.814,3.58,68
aa,9.814,2.773,69
aa,9.814,3.413,70
aa,9.814,4.175,71
aa,9.814,3.278,72
aa,9.814,3.291,73
aa,9.814,4.093,74
aa,9.814,3.055,75
aa,9.814,3.455,76
aa,9.814,3.07,77
aa,9.814,3.072,78
aa,9.814,3.117,79
aa,9.814,3.329,80
aa,9.814,3.394,81
aa,9.814,3.936,82
aa,9.814,4.223,83
aa,9.814,4.735,84
aa,9.814,4.435,85
aa,9.814,4.08,86
aa,9.814,4.06,87
aa,9.814,4.052,88
aa,9.814,4.31,89
aa,9.814,3.529,90
aa,9.814,4.36,91
aa,9.814,2.9,92
aa,9.814,2.918,93
aa,9.814,3.821,94
aa,9.814,3.562,95
aa,9.814,3.596,96
aa,9.814,4.499,97
aa,9.814,3.198,98
aa,9.814,3.601,99
ab,2.637,2.043,0
ab,3.058,1.951,1
ab,5.04,2.256,2
ab,5.04,2.259,3
ab,5.04,1.93,4
ab,5.04,2.19,5
ab,5.04,2.277,6
ab,5.04,1.976,7
ab,5.174,2.171,8
ab,9.426,2.677,9
ab,9.426,2.686,10
ab,9.426,3.214,11
ab,9.426,3.138,12
ab,9.426,2.782,13
ab,9.426,3.034,14
ab,9.426,3.263,15
ab,9.426,3.227,16
ab,9.426,3.174,17
ab,9.426,2.73,18
ab,9.426,2.311,19
ab,9.426,2.491,20
ab,9.426,2.858,21
ab,9.426,2.376,22
ab,9.426,3.001,23
ab,9.426,3.178,24
ab,9.426,2.792,25
ab,9.426,2.803,26
ab,9.426,2.513,27
ab,9.426,2.629,28
ab,9.426,2.721,29
ab,9.426,2.598,30
ab,9.426,2.754,31
ab,9.426,3.276,32
ab,9.426,2.747,33
ab,9.426,2.731,34
ab,9.426,2.792,35
ab,9.426,2.661,36
ab,9.426,2.691,37
ab,9.426,3.115,38
ab,9.426,3.295,39
ab,9.426,2.854,40
ab,9.426,2.566,41
ab,9.426,2.57,42
ab,9.426,2.701,43
ab,9.426,2.654,44
ab,9.426,2.73,45
ab,9.426,2.932,46
ab,9.426,2.993,47
ab,9.426,2.878,48
ab,9.426,2.951,49
ab,9.426,2.827,50
ab,9.426,2.947,51
ab,9.426,2.363,52
ab,9.426,3.321,53
ab,9.426,2.971,54
ab,9.426,2.605,55
ab,9.426,2.602,56
ab,9.426,2.694,57
ab,9.426,2.878,58
ab,9.426,2.777,59
ab,9.426,3.202,60
ab,9.426,3.224,61
ab,9.426,3.291,62
ab,9.426,2.681,63
ab,9.426,3.157,64
ab,9.426,2.679,65
ab,9.426,2.568,66
ab,9.426,2.467,67
ab,9.426,2.832,68
ab,9.426,2.737,69
ab,9.426,2.826,70
ab,9.426,3.059,71
ab,9.426,3.11,72
ab,9.426,2.544,73
ab,9.426,2.762,74
ab,9.426,2.629,75
ab,9.426,2.565,76
ab,9.426,2.601,77
ab,9.426,3.457,78
ab,9.426,2.879,79
ab,9.426,3.017,80
ab,9.426,3.051,81
ab,9.426,2.689,82
ab,9.426,2.475,83
ab,9.426,2.678,84
ab,9.426,2.742,85
ab,9.426,2.894,86
ab,9.426,2.783,87
ab,9.426,2.582,88
ab,9.426,2.515,89
ab,9.426,2.85,90
ab,9.426,2.969,91
ab,9.426,2.523,92
ab,9.426,3.047,93
ab,9.426,2.483,94
ab,9.426,2.959,95
ab,9.426,3.302,96
ab,9.426,3.137,97
ab,9.426,2.947,98
ab,9.426,2.845,99
aa,3.724,2.247,0
aa,3.724,2.015,1
aa,3.724,1.678,2
aa,5.277,2.384,3
aa,5.277,2.176,4
aa,5.277,2.481,5
aa,5.277,2.45,6
aa,5.277,2.275,7
aa,6.633,2.16,8
aa,7.469,2.613,9
aa,7.469,2.33,10
aa,7.609,2.718,11
aa,7.609,2.541,12
aa,7.609,2.579,13
aa,7.609,2.784,14
aa,7.609,2.288,15
aa,7.609,2.454,16
aa,7.609,2.212,17
aa,7.609,2.395,18
aa,7.609,2.31,19
aa,7.609,2.479,20
aa,7.609,2.687,21
aa,7.609,2.453,22
aa,7.609,2.704,23
aa,7.609,2.389,24
aa,7.609,2.37,25
aa,7.609,1.961,26
aa,7.609,2.407,27
aa,7.609,2.149,28
aa,7.609,2.111,29
aa,7.609,2.079,30
aa,7.609,2.186,31
aa,7.609,2.235,32
aa,7.609,2.071,33
aa,7.609,2.075,34
aa,7.609,2.383,35
aa,7.609,2.289,36
aa,7.609,2.145,37
aa,7.609,2.479,38
aa,7.609,2.169,39
aa,7.609,2.346,40
aa,7.609,2.666,41
aa,7.609,2.371,42
aa,7.609,2.555,43
aa,7.609,2.312,44
aa,7.609,2.756,45
aa,7.609,2.497,46
aa,7.609,2.29,47
aa,7.609,2.673,48
aa,7.609,2.233,49
aa,7.609,2.403,50
aa,7.609,2.171,51
aa,7.609,1.898,52
aa,7.609,2.628,53
aa,7.609,2.199,54
aa,7.609,1.898,55
aa,7.609,1.938,56
aa,7.609,2.442,57
aa,7.609,2.112,58
aa,7.609,2.453,59
aa,7.609,2.47,60
aa,7.609,1.908,61
aa,7.609,2.243,62
aa,8.189,2.73,63
aa,8.189,2.246,64
aa,8.189,2.492,65
aa,8.189,2.437,66
aa,8.189,2.474,67
aa,8.189,2.291,68
aa,8.189,2.3,69
aa,8.189,2.081,70
aa,8.189,1.938,71
aa,8.189,2.462,72
aa,8.189,2.341,73
aa,8.189,2.221,74
aa,8.189,2.121,75
aa,8.189,1.991,76
aa,8.189,2.076,77
aa,8.189,2.146,78
aa,8.189,2.755,79
aa,8.189,2.389,80
aa,8.189,1.958,81
aa,8.189,2.602,82
aa,8.189,2.484,83
aa,8.189,2.428,84
aa,8.189,2.218,85
aa,8.189,2.324,86
aa,8.189,2.728,87
aa,8.189,2.412,88
aa,8.189,2.696,89
aa,8.189,2.248,90
aa,8.189,2.462,91
aa,8.189,2.436,92
aa,8.189,2.239,93
aa,8.189,2.563,94
aa,8.189,2.843,95
aa,8.189,2.388,96
aa,8.189,2.677,97
aa,8.189,2.624,98
aa,8.189,2.368,99
ab,3.132,2.154,0
ab,3.132,2.166,1
ab,3.515,2.302,2
ab,4.396,2.012,3
ab,4.396,2.06,4
ab,4.396,2.223,5
ab,4.396,1.776,6
ab,4.396,2.115,7
ab,4.396,1.927,8
ab,4.396,1.844,9
ab,4.929,1.937,10
ab,4.929,1.719,11
ab,4.929,2.296,12
ab,4.929,1.998,13
ab,4.929,2.133,14
ab,4.929,1.927,15
ab,4.929,2.123,16
ab,5.084,2.28,17
ab,5.084,1.461,18
ab,5.361,2.046,19
ab,5.361,1.756,20
ab,5.971,2.173,21
ab,8.423,2.534,22
ab,8.423,1.897,23
ab,8.423,2.363,24
ab,8.423,2.083,25
ab,8.423,2.173,26
ab,8.423,2.665,27
ab,8.423,2.05,28
ab,8.423,2.498,29
ab,8.423,1.909,30
ab,8.423,2.863,31
ab,8.675,2.33,32
ab,8.675,2.4,33
ab,8.675,2.279,34
ab,8.675,1.992,35
ab,8.675,1.866,36
ab,8.675,2.41,37
ab,8.675,2.361,38
ab,8.675,2.725,39
ab,8.675,2.241,40
ab,8.675,2.667,41
ab,8.675,2.826,42
ab,8.675,3.191,43
ab,8.859,4.088,44
ab,8.934,3.363,45
ab,8.934,2.56,46
ab,8.934,2.497,47
ab,8.934,3.22,48
ab,8.934,2.906,49
ab,8.934,2.362,50
ab,8.934,3.131,51
ab,8.934,3.318,52
ab,8.934,3.514,53
ab,8.934,3.074,54
ab,8.934,3.013,55
ab,8.934,3.018,56
ab,9.541,3.25,57
ab,9.541,3.693,58
ab,9.541,2.785,59
ab,9.541,3.061,60
ab,9.541,2.673,61
ab,9.541,3.042,62
ab,9.541,2.704,63
ab,9.541,2.251,64
ab,9.541,3.214,65
ab,9.541,2.979,66
ab,9.541,2.835,67
ab,9.541,2.766,68
ab,9.541,3.015,69
ab,9.541,3.287,70
ab,9.796,3.488,71
ab,9.796,2.602,72
ab,9.796,2.777,73
ab,9.796,2.351,74
ab,9.796,3.301,75
ab,9.796,3.054,76
ab,9.796,2.516,77
ab,10.265,2.973,78
ab,10.265,2.665,79
ab,10.265,2.669,80
ab,10.265,3.558,81
ab,10.265,3.517,82
ab,10.265,3.609,83
ab,10.265,2.626,84
ab,10.265,2.857,85
ab,10.265,3.551,86
ab,10.265,2.545,87
ab,10.265,2.621,88
ab,10.265,2.421,89
ab,10.265,2.825,90
ab,10.265,2.774,91
ab,10.265,2.564,92
ab,10.265,2.64,93
ab,10.265,3.168,94
ab,10.265,2.915,95
ab,10.265,2.645,96
ab,10.265,2.632,97
ab,10.265,2.569,98
ab,10.265,2.294,99
ac,6.401,2.258,0
ac,6.401,2.204,1
ac,6.401,1.982,2
ac,6.401,1.732,3
ac,6.401,1.821,4
ac,6.401,2.115,5
ac,6.911,2.652,6
ac,6.911,2.993,7
ac,6.911,2.127,8
ac,6.911,2.422,9
ac,6.916,2.783,10
ac,6.916,2.404,11
ac,6.916,2.353,12
ac,6.916,2.35,13
ac,6.916,2.129,14
ac,8.013,2.879,15
ac,8.013,2.537,16
ac,8.013,2.616,17
ac,8.013,2.565,18
ac,8.013,2.441,19
ac,8.013,2.877,20
