aa,3.964,2.218,0
aa,3.964,2.19,1
aa,4.697,2.443,2
aa,4.697,2.723,3
aa,7.025,2.783,4
aa,7.025,3.236,5
aa,7.025,2.802,6
aa,7.025,2.419,7
aa,7.025,2.341,8
aa,7.025,2.921,9
aa,7.025,2.982,10
aa,8.045,2.885,11
aa,8.045,2.635,12
aa,8.883,2.88,13
aa,8.883,3.689,14
aa,8.883,3.865,15
aa,9.47,4.525,16
aa,9.47,3.318,17
aa,9.47,4.276,18
aa,9.47,2.281,19
aa,9.47,3.155,20
aa,9.47,4.437,21
aa,9.64,4.675,22
aa,9.64,4.845,23
aa,9.64,3.038,24
aa,9.64,2.852,25
aa,9.64,3.932,26
aa,9.64,3.738,27
aa,9.64,3.604,28
aa,10.09,4.385,29
aa,10.09,4.591,30
aa,10.09,3.908,31
aa,10.162,4.077,32
aa,10.177,4.127,33
aa,10.177,3.441,34
aa,10.437,5.552,35
aa,10.437,5.689,36
aa,10.437,5.22,37
aa,10.437,5.789,38
aa,10.565,4.613,39
aa,10.565,5.165,40
aa,10.565,5.02,41
aa,10.565,3.989,42
aa,10.565,4.46,43
aa,10.584,6.337,44
aa,10.584,4.862,45
aa,10.584,5.293,46
aa,10.584,4.625,47
aa,10.584,4.166,48
aa,10.584,4.215,49
aa,10.584,5.287,50
aa,10.584,4.659,51
aa,10.584,4.414,52
aa,10.584,4.74,53
aa,10.584,4.296,54
aa,10.584,4.541,55
aa,10.584,5.4,56
aa,10.584,6.151,57
aa,10.584,4.301,58
aa,10.584,5.088,59
aa,10.584,3.536,60
aa,10.584,4.226,61
aa,10.584,4.804,62
aa,10.584,3.911,63
aa,10.584,5.076,64
aa,10.584,4.438,65
aa,10.584,4.508,66
aa,10.584,5.69,67
aa,10.584,5.614,68
aa,10.584,4.521,69
aa,10.584,4.37,70
aa,10.584,4.315,71
aa,10.584,4.318,72
aa,10.584,3.804,73
aa,10.584,3.761,74
aa,10.584,4.126,75
aa,10.584,4.061,76
aa,10.584,4.478,77
aa,10.584,3.81,78
aa,10.584,4.294,79
aa,10.584,5.507,80
aa,10.584,3.851,81
aa,10.584,4.041,82
aa,10.584,3.735,83
aa,10.584,3.591,84
aa,10.584,4.419,85
aa,10.584,4.063,86
aa,10.584,3.648,87
aa,10.584,4.347,88
aa,10.584,4.798,89
aa,10.584,3.718,90
aa,10.584,5.314,91
aa,10.584,3.725,92
aa,10.584,4.296,93
aa,10.584,4.586,94
aa,10.584,4.176,95
aa,10.584,3.562,96
aa,10.584,4.442,97
aa,10.584,5.089,98
aa,10.584,4.436,99
aa,3.075,2.164,0
aa,4.645,2.581,1
aa,4.645,2.291,2
aa,6.901,2.527,3
aa,6.901,2.022,4
aa,6.981,2.569,5
aa,6.981,2.328,6
aa,6.981,2.328,7
aa,6.981,2.139,8
aa,7.191,2.796,9
aa,7.191,2.808,10
aa,7.191,2.519,11
aa,7.191,2.276,12
aa,7.191,1.528,13
aa,7.191,2.164,14
aa,7.191,2.147,15
aa,7.191,2.981,16
aa,7.191,2.914,17
aa,7.191,2.264,18
aa,7.191,2.219,19
aa,7.191,2.617,20
aa,7.191,2.58,21
aa,7.191,2.643,22
aa,7.191,2.267,23
aa,7.191,2.616,24
aa,7.191,2.631,25
aa,7.191,2.01,26
aa,7.191,2.221,27
aa,7.191,2.405,28
aa,7.191,2.419,29
aa,7.191,2.856,30
aa,7.191,2.725,31
aa,7.191,2.345,32
aa,7.191,3.058,33
aa,7.191,2.811,34
aa,7.191,2.974,35
aa,7.191,2.786,36
aa,7.191,2.538,37
aa,7.191,2.047,38
aa,7.191,2.296,39
aa,7.191,1.909,40
aa,7.191,2.068,41
aa,7.191,2.635,42
aa,7.191,2.448,43
aa,7.191,2.694,44
aa,7.191,2.565,45
aa,7.191,2.287,46
aa,7.907,2.696,47
aa,7.907,3.043,48
aa,7.907,2.045,49
aa,8.545,2.385,50
aa,8.545,2.442,51
aa,8.545,2.131,52
aa,8.545,1.803,53
aa,8.545,2.078,54
aa,8.545,1.458,55
aa,8.545,1.74,56
aa,8.545,1.969,57
aa,8.545,2.064,58
aa,8.545,2.128,59
aa,8.545,2.048,60
aa,8.545,1.809,61
aa,8.545,2.536,62
aa,8.545,1.588,63
aa,8.545,1.633,64
aa,8.545,1.38,65
aa,8.545,2.511,66
aa,8.545,1.825,67
aa,8.545,2.222,68
aa,8.545,1.829,69
aa,8.545,1.988,70
